,_runtime,resource/width_resource_usage,resource/depth,Win_Rate/Evaluate,Win_Rate/self_play,resource/total_resource_usage,loss,resource/depth_resource_usage,entropy,_step,resource/depth_ratio,planning_depth/game_iter_1,_timestamp,planning_depth/game_iter_20,planning_depth/game_iter_10,resource/width_ratio,planning_depth/game_iter_100,resource/total_planning_depth,resource/width,planning_depth/game_iter_31,planning_depth/game_iter_50
188,40273.1569082737,1104678.0,81.0,,,1137078.0,,32400.0,,1424980.0,0.028494087476848555,,1736323810.9469674,,,0.9715059125231514,,400.0,2754.0,,
189,43505.66816663742,,,,,,,,,1435770.0,,,1736327043.4582257,2.0,,,,,,,
190,43512.36606001854,,,,,,,,,1437828.0,,,1736327050.156119,3.0,,,,,,,
191,43519.437206983566,,,,,,,,,1440020.0,,,1736327057.227266,3.0,,,,,,,
192,43537.57920098305,,,,,,,,,1445551.0,,,1736327075.36926,3.0,,,,,,,
193,43575.57797265053,,,,,,,,,1457324.0,,,1736327113.3680317,3.0,,,,,,,
194,43610.71749472618,,,,,,,,,1468001.0,,,1736327148.5075538,3.0,,,,,,,
195,43624.07193827629,,,,,,,,,1472135.0,,,1736327161.8619974,3.0,,,,,,,
196,43648.42574095726,,,,,,,,,1479449.0,,,1736327186.2158,4.0,,,,,,,
197,43664.71717453003,,,,,,,,,1484377.0,,,1736327202.5072336,3.0,,,,,,,
198,43671.3448073864,,,,,,,,,1486447.0,,,1736327209.1348665,3.0,,,,,,,
199,43703.12690067291,,,,,,,,,1496088.0,,,1736327240.9169598,3.0,,,,,,,
200,43732.06420111656,,,,,,,,,1504709.0,,,1736327269.8542602,3.0,,,,,,,
201,43752.574719429016,,,,,,,,,1510719.0,,,1736327290.3647785,3.0,,,,,,,
202,43807.32258152962,,,,,,,,,1527219.0,,,1736327345.1126406,3.0,,,,,,,
203,43814.01856780052,,,,,,,,,1529104.0,,,1736327351.808627,3.0,,,,,,,
204,43865.19144940376,,,,,,,,,1544525.0,,,1736327402.9815085,3.0,,,,,,,
205,43867.311314344406,,,,,,,,,1545145.0,,,1736327405.1013734,3.0,,,,,,,
206,43970.83535814285,,,,,,,,,1576445.0,,,1736327508.6254172,3.0,,,,,,,
207,43999.02297449112,,,,,,,,,1584942.0,,,1736327536.8130336,3.0,,,,,,,
208,44027.39098620415,,,,,,,,,1593608.0,,,1736327565.1810453,2.0,,,,,,,
209,44112.551985263824,,,,,,,,,1619152.0,,,1736327650.3420444,3.0,,,,,,,
210,44116.98984527588,,,,,,,,,1620451.0,,,1736327654.7799044,3.0,,,,,,,
211,44125.14768409729,,,,,,,,,1622898.0,,,1736327662.9377432,3.0,,,,,,,
212,44136.70457601547,,,,,,,,,1626213.0,,,1736327674.494635,3.0,,,,,,,
213,44166.7142367363,,,,,,,,,1635486.0,,,1736327704.5042958,3.0,,,,,,,
214,44175.364112854004,,,,,,,,,1638070.0,,,1736327713.154172,3.0,,,,,,,
215,44178.375648736954,,,,,,,,,1639052.0,,,1736327716.1657078,3.0,,,,,,,
216,44184.59626150131,,,,,,,,,1640872.0,,,1736327722.3863206,3.0,,,,,,,
217,44235.04011154175,,,,,,,,,1656004.0,,,1736327772.8301706,3.0,,,,,,,
218,44254.727920770645,,,,,,,,,1662043.0,,,1736327792.5179799,2.0,,,,,,,
219,44262.309967279434,,,,,,,,,1664310.0,,,1736327800.1000264,3.0,,,,,,,
220,44337.453119039536,,,,,,,,,1687026.0,,,1736327875.2431781,2.0,,,,,,,
221,44371.37059259415,,,,,,,,,1697121.0,,,1736327909.1606517,3.0,,,,,,,
222,44401.605244874954,,,,,,,,,1706238.0,,,1736327939.395304,3.0,,,,,,,
223,44408.42902803421,,,,,,,,,1708176.0,,,1736327946.2190871,3.0,,,,,,,
224,44451.077922821045,,,,,,,,,1720706.0,,,1736327988.867982,3.0,,,,,,,
225,44484.85705304146,,,,,,,,,1730856.0,,,1736328022.6471121,2.0,,,,,,,
226,44492.12591767311,,,,,,,,,1733072.0,,,1736328029.9159768,3.0,,,,,,,
227,44503.88393855095,,,,,,,,,1736376.0,,,1736328041.6739976,2.0,,,,,,,
228,44507.81587481499,,,,,,,,,1737560.0,,,1736328045.605934,3.0,,,,,,,
229,44510.54374742508,,,,,,,,,1738347.0,,,1736328048.3338065,3.0,,,,,,,
230,44526.65893650055,,,,,,,,,1743100.0,,,1736328064.4489956,3.0,,,,,,,
231,44549.72529840469,,,,,,,,,1749988.0,,,1736328087.5153575,3.0,,,,,,,
232,44553.08850979805,,,,,,,,,1750993.0,,,1736328090.878569,3.0,,,,,,,
233,44554.44078564644,,,,,,,,,1751353.0,,,1736328092.2308447,2.0,,,,,,,
234,44566.82252240181,,,,,,,,,1755139.0,,,1736328104.6125815,2.0,,,,,,,
235,44605.66654610634,,,,,,,,,1766749.0,,,1736328143.4566052,2.0,,,,,,,
236,44628.016518354416,,,,,,,,,1773509.0,,,1736328165.8065774,3.0,,,,,,,
237,44640.125623703,,,,,,,,,1776447.0,,,1736328177.9156828,3.0,,,,,,,
238,44797.63041830063,,,,,,,,,1820607.0,,,1736328335.4204774,3.0,,,,,,,
239,44797.700419425964,,,,,,,,,1820628.0,,,1736328335.4904785,3.0,,,,,,,
240,44822.24714279175,,,,,,,,,1827634.0,,,1736328360.037202,3.0,,,,,,,
241,44891.28117394447,,,,,,,,,1847491.0,,,1736328429.071233,3.0,,,,,,,
242,44895.55106687546,,,,,,,,,1848686.0,,,1736328433.341126,3.0,,,,,,,
243,44904.9187335968,,,,,,,,,1851456.0,,,1736328442.7087927,2.0,,,,,,,
244,44905.55535554886,,,,,,,,,1851655.0,,,1736328443.3454146,3.0,,,,,,,
245,44988.27826619148,,,,,,,,,1875472.0,,,1736328526.0683253,3.0,,,,,,,
246,45063.63428926468,,,,,,,,,1897093.0,,,1736328601.4243484,3.0,,,,,,,
