,planning_depth/game_iter_1,resource/width_resource_usage,planning_depth/game_iter_10,_runtime,resource/depth_resource_usage,resource/total_planning_depth,resource/width_ratio,planning_depth/game_iter_31,entropy,resource/width,Win_Rate/self_play,resource/depth,loss,_step,resource/depth_ratio,planning_depth/game_iter_50,Win_Rate/Evaluate,resource/total_resource_usage,_timestamp,planning_depth/game_iter_20,planning_depth/game_iter_100
279,,159975.0,,13275.954567394,8100.0,100.0,0.9518072289156626,,,1458.0,,81.0,,747761.0,0.04819277108433735,,,168075.0,1736108034.5223022,,
280,,212706.0,,13320.026786113,8100.0,100.0,0.9633162142333089,,,2106.0,,81.0,,748185.0,0.036683785766691124,,,220806.0,1736108078.594525,,
281,,,,13392.450707479,,,,,,,,,,748884.0,,,,196263.0,1736108151.018565,,
282,,221130.0,,13682.206017489,8100.0,100.0,0.9646643109540636,,,2187.0,,81.0,,751682.0,0.0353356890459364,,,229230.0,1736108440.7737622,,
283,,,,13906.821530826,,,,,,,,,,753851.0,,,,201447.0,1736108665.3893526,,
284,,,,14071.739873913,,,,,,,,,,755424.0,,,,195372.0,1736108830.3077013,,
285,,204525.0,,14437.006487802,8100.0,100.0,0.9619047619047619,,,2025.0,,81.0,,758784.0,0.0380952380952381,,,212625.0,1736109195.5742695,,
286,,212787.0,,14934.788003074,8100.0,100.0,0.9633296662999633,,,2106.0,,81.0,,763333.0,0.03667033370003667,,,220887.0,1736109693.3557901,,
287,,178281.0,,15400.027933791,8100.0,100.0,0.9565406345067362,,,1782.0,,81.0,,767594.0,0.0434593654932638,,,186381.0,1736110158.5957005,,
288,,,,15455.299250489,,,,,,,,,,768105.0,,,,253854.0,1736110213.8670816,,
289,,,,15595.356152913,,,,,,,,,,769397.0,,,,195939.0,1736110353.9239948,,
290,,,,15709.615706572,,,,,,,,,,770458.0,,,,253854.0,1736110468.1835136,,
291,,187839.0,,15937.065252676,8100.0,100.0,0.9586606035551881,,,1863.0,,81.0,,772547.0,0.0413393964448119,,,195939.0,1736110695.6329513,,
292,,,,16376.389445534,,,,,,,,,,776559.0,,,,270216.0,1736111134.957248,,
293,,253935.0,,16505.763949065,8100.0,100.0,0.9690880989180835,,,2511.0,,81.0,,777757.0,0.030911901081916538,,,262035.0,1736111264.3316948,,
294,,,,17311.952040399,,,,,,,,,,785200.0,,,,143208.0,1736112070.5198607,,
295,,187839.0,,17560.046216898,8100.0,100.0,0.9586606035551881,,,1782.0,,81.0,,787499.0,0.0413393964448119,,,195939.0,1736112318.6139715,,
296,,,,18928.317494184,,,,,,,,,,800104.0,,,,194400.0,1736113686.885337,,
297,,278478.0,,19091.833378509,8100.0,100.0,0.971735443753533,,,2754.0,,81.0,,801605.0,0.02826455624646693,,,286578.0,1736113850.401087,,
298,,94527.0,,19461.904143575,8100.0,100.0,0.9210734017363852,,,972.0,,81.0,,804988.0,0.07892659826361484,,,102627.0,1736114220.4719062,,
299,,169533.0,,19951.848167547,8100.0,100.0,0.9544003647970816,,,1620.0,,81.0,,809439.0,0.045599635202918376,,,177633.0,1736114710.4159362,,
300,,,,20139.941096976,,,,,,,,,,812131.0,,2.0,,,1736114898.5089576,,
301,,,,20148.060725718,,,,,,,,,,815681.0,,3.0,,,1736114906.6285925,,
302,,,,20150.989322485,,,,,,,,,,816976.0,,3.0,,,1736114909.5571952,,
303,,,,20164.319578541,,,,,,,,,,822765.0,,2.0,,,1736114922.8613453,,
304,,,,20166.811299494,,,,,,,,,,823881.0,,2.0,,,1736114925.3791692,,
305,,,,20175.339500756,,,,,,,,,,827725.0,,3.0,,,1736114933.9073696,,
306,,,,20185.957082099,,,,,,,,,,832336.0,,3.0,,,1736114944.52495,,
307,,,,20187.551480999,,,,,,,,,,833089.0,,4.0,,,1736114946.11935,,
308,,,,20193.355304528,,,,,,,,,,835531.0,,2.0,,,1736114951.9231708,,
309,,,,20210.338149373,,,,,,,,,,842898.0,,2.0,,,1736114968.9060168,,
310,,,,20211.846522513,,,,,,,,,,843592.0,,2.0,,,1736114970.4143932,,
311,,,,20212.501845623,,,,,,,,,,843831.0,,3.0,,,1736114971.0697112,,
312,,,,20213.276722038,,,,,,,,,,844175.0,,2.0,,,1736114971.8445966,,
313,,,,20213.60059345,,,,,,,,,,844323.0,,3.0,,,1736114972.1684546,,
314,,,,20213.608888038,,,,,,,,,,844327.0,,2.0,,,1736114972.1767576,,
315,,,,20216.493927016,,,,,,,,,,845556.0,,3.0,,,1736114975.061789,,
316,,,,20222.36166243,,,,,,,,,,848084.0,,3.0,,,1736114980.9295144,,
317,,,,20222.812841344,,,,,,,,,,848285.0,,2.0,,,1736114981.3807077,,
318,,,,20228.349680722,,,,,,,,,,850644.0,,3.0,,,1736114986.917546,,
319,,,,20230.126977365,,,,,,,,,,851445.0,,2.0,,,1736114988.6948354,,
320,,,,20244.499663485,,,,,,,,,,857554.0,,3.0,,,1736115003.0675302,,
321,,,,20246.41628125,,,,,,,,,,858332.0,,4.0,,,1736115004.9841437,,
322,,,,20257.303196915,,,,,,,,,,863206.0,,3.0,,,1736115015.871067,,
323,,,,20260.80991928,,,,,,,,,,864748.0,,3.0,,,1736115019.3777795,,
324,,,,20265.626833961,,,,,,,,,,866811.0,,4.0,,,1736115024.1947086,,
325,,,,20269.999406486,,,,,,,,,,868794.0,,2.0,,,1736115028.5672674,,
326,,,,20273.102934316,,,,,,,,,,870206.0,,4.0,,,1736115031.6708043,,
327,,,,20273.638705625,,,,,,,,,,870391.0,,2.0,,,1736115032.206576,,
328,,,,20274.031779426,,,,,,,,,,870594.0,,2.0,,,1736115032.5996487,,
329,,,,20276.635002365,,,,,,,,,,871749.0,,2.0,,,1736115035.2028568,,
330,,,,20280.382210438,,,,,,,,,,873345.0,,,,150822.0,1736115038.950094,,
331,,,,20280.499156836,,,,,,,,,,873393.0,,5.0,,,1736115039.0669894,,
332,,,,20284.983460173,,,,,,,,,,875333.0,,3.0,,,1736115043.5513282,,
333,,,,20285.837847896,,,,,,,,,,875738.0,,3.0,,,1736115044.4057178,,
334,,,,20301.881032267,,,,,,,,,,882612.0,,4.0,,,1736115060.4488904,,
335,,,,20319.578008782,,,,,,,,,,890383.0,,2.0,,,1736115078.1458802,,
336,,,,20319.938341483,,,,,,,,,,890548.0,,3.0,,,1736115078.5062084,,
337,,,,20341.901327292,,,,,,,,,,900407.0,,3.0,,,1736115100.469196,,
338,,,,20344.038832732,,,,,,,,,,901367.0,,3.0,,,1736115102.6067016,,
339,,,,20344.505408243,,,,,,,,,,901532.0,,2.0,,,1736115103.0732687,,
340,,,,20354.685248653,,,,,,,,,,906085.0,,3.0,,,1736115113.2531178,,
341,,,,20364.567032467,,,,,,,,,,910568.0,,3.0,,,1736115123.134897,,
342,,,,20383.972244754,,,,,,,,,,919211.0,,3.0,,,1736115142.5401146,,
343,,,,20384.940425105,,,,,,,,,,919671.0,,2.0,,,1736115143.508298,,
344,,,,20391.338649434,,,,,,,,,,922536.0,,2.0,,,1736115149.9065182,,
345,,,,20392.209251305,,,,,,,,,,922942.0,,2.0,,,1736115150.7771196,,
346,,,,20394.352176338,,,,,,,,,,923956.0,,2.0,,,1736115152.9200435,,
347,,,,20398.10524708,,,,,,,,,,925656.0,,3.0,,,1736115156.6731124,,
348,,,,20400.366527779,,,,,,,,,,926673.0,,3.0,,,1736115158.9343743,,
349,,,,20402.745693424,,,,,,,,,,927792.0,,3.0,,,1736115161.3135586,,
350,,,,20403.245426367,,,,,,,,,,928031.0,,2.0,,,1736115161.8132834,,
351,,,,20405.013778422,,,,,,,,,,928792.0,,2.0,,,1736115163.5816483,,
352,,,,20413.647093569,,,,,,,,,,932690.0,,3.0,,,1736115172.2149625,,
353,,,,20416.171674023,,,,,,,,,,933804.0,,3.0,,,1736115174.7395375,,
354,,,,20418.260797009,,,,,,,,,,934717.0,,3.0,,,1736115176.828665,,
355,,,,20427.966390903,,,,,,,,,,939115.0,,3.0,,,1736115186.534226,,
356,,,,20428.933321133,,,,,,,,,,939566.0,,3.0,,,1736115187.5011714,,
357,,,,20436.663280433,,,,,,,,,,942981.0,,3.0,,,1736115195.231144,,
358,,,,20439.20496992,,,,,,,,,,944139.0,,2.0,,,1736115197.7728412,,
359,,,,20439.807270388,,,,,,,,,,944369.0,,3.0,,,1736115198.375137,,
360,,,,20448.800769833,,,,,,,,,,948447.0,,2.0,,,1736115207.3686354,,
361,,,,20449.323405015,,,,,,,,,,948677.0,,4.0,,,1736115207.8912587,,
362,,,,20460.271323719,,,,,,,,,,953649.0,,2.0,,,1736115218.8391902,,
363,,,,20903.331766623,,,,,,,,,,959042.0,,,,230688.0,1736115661.8996296,,
364,,,,21043.398012103,,,,,,,,,,960301.0,,,,245106.0,1736115801.9658737,,
365,,,,21096.854615729,,,,,,,,,,960783.0,,,,278397.0,1736115855.422475,,
366,,,,21162.511716866,,,,,,,,,,961377.0,,,,278397.0,1736115921.0791793,,
367,,,,21380.48367743,,,,,,,,,,963346.0,,,,116316.0,1736116139.051508,,
368,,186057.0,,21952.886852786,8100.0,100.0,0.9582811848143513,,,1782.0,,81.0,,968554.0,0.041718815185648725,,,194157.0,1736116711.4546232,,
369,,159975.0,,22296.14813913,8100.0,100.0,0.9518072289156626,,,1620.0,,81.0,,971683.0,0.04819277108433735,,,168075.0,1736117054.7158818,,
370,,220887.0,,22496.324779075,8100.0,100.0,0.9646268128758401,,,2187.0,,81.0,,973529.0,0.035373187124159884,,,228987.0,1736117254.8925493,,
371,,,,22641.448619998,,,,,,,,,,974841.0,,,,203634.0,1736117400.0164948,,
372,,,,22737.833460689,,,,,,,,,,975705.0,,,,244377.0,1736117496.4013343,,
373,,229149.0,,22777.335716359,8100.0,100.0,0.9658586548310003,,,2268.0,,81.0,,976058.0,0.03414134516899966,,,237249.0,1736117535.9035327,,
374,,,,23176.422724605,,,,,,,,,,979688.0,,,,228825.0,1736117934.9905686,,
375,,,,23274.932741332,,,,,,,,,,980580.0,,,,177876.0,1736118033.5006046,,
376,,,,23321.365307622,,,,,,,,,,981002.0,,,,204120.0,1736118079.9331632,,
377,,,,23568.160732839,,,,,,,,,,983249.0,,,,270216.0,1736118326.7285812,,
378,,244863.0,,24657.734567717,8100.0,100.0,0.967979506884406,,,2349.0,,81.0,,993075.0,0.03202049311559398,,,252963.0,1736119416.3022835,,
379,,,,24694.002360135,,,,,,,,,,993410.0,,,,286578.0,1736119452.570211,,
380,,159651.0,,25011.450527953,8100.0,100.0,0.9517141477547079,,,1539.0,,81.0,,996294.0,0.04828585224529213,,,167751.0,1736119770.0182436,,
381,,211734.0,,25354.324078599,8100.0,100.0,0.9631540162122328,,,2106.0,,81.0,,999388.0,0.036845983787767135,,,219834.0,1736120112.891848,,
382,,,,25371.962575817,,,,,,,,,,999545.0,,,,187596.0,1736120130.5304375,,
383,,,,25517.212785395,,,,,,,,,,1000856.0,,,,211167.0,1736120275.7806642,,
384,,,,25695.512274973,,,,,,,,,,1002476.0,,,,199017.0,1736120454.0801024,,
385,,177714.0,,25723.685502969,8100.0,100.0,0.95640802092415,,,1782.0,,81.0,,1002729.0,0.043591979075850044,,,185814.0,1736120482.2532547,,
386,,,,25907.016300329,,,,,,,,,,1004383.0,,,,151146.0,1736120665.5841658,,
387,,126117.0,,26406.873837635,8100.0,100.0,0.9396499698249849,,,1134.0,,81.0,,1008909.0,0.060350030175015085,,,134217.0,1736121165.4415576,,
388,,278478.0,,26518.422983521,8100.0,100.0,0.971735443753533,,,2754.0,,81.0,,1009923.0,0.02826455624646693,,,286578.0,1736121276.9907053,,
389,,270297.0,,27025.477660785,8100.0,100.0,0.9709048588885656,,,2673.0,,81.0,,1014534.0,0.02909514111143439,,,278397.0,1736121784.045405,,
390,,148797.0,,27167.706968193,8100.0,100.0,0.9483737738771296,,,1539.0,,81.0,,1015827.0,0.05162622612287042,,,156897.0,1736121926.2747097,,
391,,,,27316.010808151,,,,,,,,,,1017176.0,,,,185814.0,1736122074.5786855,,
392,,,,28092.751128067,,,,,,,,,,1024226.0,,,,198855.0,1736122851.3189726,,
393,,261792.0,,28203.940511884,8100.0,100.0,0.9699879951980792,,,2592.0,,81.0,,1025241.0,0.030012004801920768,,,269892.0,1736122962.5082307,,
394,,211491.0,,28241.355996283,8100.0,100.0,0.9631132423459978,,,2106.0,,81.0,,1025579.0,0.03688675765400221,,,219591.0,1736122999.923729,,
395,,,,29143.025024357,,,,,,,,,,1033727.0,,,,278397.0,1736123901.5928547,,
396,,,,29478.214749036,,,,,,,,,,1036771.0,,,,194562.0,1736124236.782613,,
397,,,,29684.697561713,,,,,,,,,,1038662.0,,,,175527.0,1736124443.2654247,,
398,,253854.0,,29784.96623916,8100.0,100.0,0.969078540507112,,,2511.0,,81.0,,1039579.0,0.030921459492888066,,,261954.0,1736124543.5340118,,
399,,236925.0,,29895.433560484,8100.0,100.0,0.9669421487603306,,,2430.0,,81.0,,1040593.0,0.03305785123966942,,,245025.0,1736124654.001311,,
400,,,,30049.197447889,,,,,,,,,,1042007.0,,,,192294.0,1736124807.7247417,,
401,,,,30569.450622953,,,,,,,,,,1046700.0,,,,219510.0,1736125328.0184944,,
402,,,,30574.833950149,,,,,,,,,,1046748.0,,,,237087.0,1736125333.4018016,,
403,,,,31151.363286297,,,,,,,,,,1051946.0,,,,202662.0,1736125909.9311082,,
404,,228015.0,,31175.158708575,8100.0,100.0,0.9656946826758147,,,2187.0,,81.0,,1052161.0,0.03430531732418525,,,236115.0,1736125933.7264478,,
405,,218943.0,,31210.462320775,8100.0,100.0,0.9643239386371745,,,2187.0,,81.0,,1052481.0,0.03567606136282554,,,227043.0,1736125969.0300717,,
406,,,,31348.676913026,,,,,,,,,,1053738.0,,,,278397.0,1736126107.2447636,,
407,,,,31527.479097259,,,,,,,,,,1055365.0,,,,236844.0,1736126286.046929,,
408,,200961.0,,32303.961308629,8100.0,100.0,0.9612553273924835,,,1944.0,,81.0,,1062359.0,0.03874467260751647,,,209061.0,1736127062.5290954,,
409,,208899.0,,32508.268939394,8100.0,100.0,0.9626726390444196,,,2106.0,,81.0,,1064172.0,0.03732736095558044,,,216999.0,1736127266.8367004,,
410,,,,32526.704639563,,,,,,,,,,1064339.0,,,,153657.0,1736127285.2725065,,
411,,,,32831.673506385,,,,,,,,,,1067090.0,,,,167670.0,1736127590.2413576,,
412,,,,33188.961818414,,,,,,,,,,1070333.0,,,,269406.0,1736127947.5296335,,
413,,193833.0,,34252.085690326,8100.0,100.0,0.9598876855194545,,,1944.0,,81.0,,1079856.0,0.04011231448054553,,,201933.0,1736129010.6534545,,
414,,,,34300.385012467,,,,,,,,,,1080295.0,,,,228096.0,1736129058.952834,,
415,,,,34370.508544688,,,,,,,,,,1080930.0,,,,196263.0,1736129129.0764387,,
416,,201123.0,,34878.571581673,8100.0,100.0,0.9612853271389856,,,2025.0,,81.0,,1085498.0,0.03871467286101433,,,209223.0,1736129637.139343,,
417,,,,34951.604356939,,,,,,,,,,1086155.0,,,,219105.0,1736129710.1721992,,
418,,175851.0,,35248.382173037,8100.0,100.0,0.9559665345662703,,,1782.0,,81.0,,1088815.0,0.044033465433729636,,,183951.0,1736130006.9499226,,
419,,,,35559.74530159,,,,,,,,,,1091598.0,,,,269406.0,1736130318.3131506,,
420,,,,35672.270218712,,,,,,,,,,1092615.0,,,,185004.0,1736130430.8379405,,
421,,,,35791.389602227,,,,,,,,,,1093695.0,,,,286578.0,1736130549.9574413,,
422,,,,36035.232609628,,,,,,,,,,1095884.0,,,,253044.0,1736130793.8004572,,
423,,,,36262.674934879,,,,,,,,,,1097924.0,,,,261954.0,1736131021.2427528,,
424,,270297.0,,36537.585531672,8100.0,100.0,0.9709048588885656,,,2673.0,,81.0,,1100380.0,0.02909514111143439,,,278397.0,1736131296.153322,,
425,,102141.0,,36794.062197639,8100.0,100.0,0.9265246142542248,,,1053.0,,81.0,,1102696.0,0.07347538574577517,,,110241.0,1736131552.6299515,,
426,,,,36953.498427503,,,,,,,,,,1104110.0,,,,242595.0,1736131712.0662487,,
427,,166941.0,,36969.087188391,8100.0,100.0,0.9537251272559001,,,1701.0,,81.0,,1104249.0,0.04627487274409996,,,175041.0,1736131727.6549208,,
428,,,,36980.178141199,,,,,,,,,,1104348.0,,,,261630.0,1736131738.7459848,,
429,,278397.0,,37945.432116669,8100.0,100.0,0.9717274526434831,,,2754.0,,81.0,,1112925.0,0.02827254735651682,,,286497.0,1736132703.999841,,
430,,,,38292.195999268,,,,,,,,,,1115989.0,,,,218376.0,1736133050.7638338,,
431,,236520.0,,38397.07142261,8100.0,100.0,0.9668874172185431,,,2268.0,,81.0,,1116938.0,0.033112582781456956,,,244620.0,1736133155.639189,,
432,,,,38571.177122891,,,,,,,,,,1118462.0,,,,269973.0,1736133329.744953,,
433,,252639.0,,38964.253827765,8100.0,100.0,0.9689344516930724,,,2511.0,,81.0,,1121996.0,0.031065548306927617,,,260739.0,1736133722.8215714,,
434,,253692.0,,39099.936365129,8100.0,100.0,0.969059405940594,,,2511.0,,81.0,,1123218.0,0.03094059405940594,,,261792.0,1736133858.5040567,,
435,,,,39228.172457948,,,,,,,,,,1124369.0,,,,194238.0,1736133986.7402732,,
436,,211815.0,,39448.459569157,8100.0,100.0,0.9631675874769797,,,2025.0,,81.0,,1126325.0,0.03683241252302026,,,219915.0,1736134207.027319,,
437,,,,39517.199075733,,,,,,,,,,1126936.0,,,,151632.0,1736134275.7669113,,
438,,,,39646.94788015,,,,,,,,,,1128082.0,,,,210438.0,1736134405.5157223,,
439,,,,39779.719977351,,,,,,,,,,1129257.0,,,,200880.0,1736134538.2878203,,
440,,,,39795.679169485,,,,,,,,,,1129401.0,,,,236601.0,1736134554.2470229,,
441,,143856.0,,39833.033987817,8100.0,100.0,0.9466950959488273,,,1458.0,,81.0,,1129732.0,0.053304904051172705,,,151956.0,1736134591.6017237,,
442,,159327.0,,39950.062937452,8100.0,100.0,0.9516207063376875,,,1620.0,,81.0,,1130774.0,0.04837929366231253,,,167427.0,1736134708.630699,,
443,,251100.0,,40318.09102438,8100.0,100.0,0.96875,,,2268.0,,81.0,,1134093.0,0.03125,,,259200.0,1736135076.6587696,,
444,,269892.0,,40432.779013586,8100.0,100.0,0.9708624708624709,,,2673.0,,81.0,,1135103.0,0.029137529137529136,,,277992.0,1736135191.3467298,,
445,,,,40475.067478367,,,,,,,,,,1135632.0,,,,,1736135233.6353438,,3.0
446,,,,40476.936006587,,,,,,,,,,1136469.0,,,,,1736135235.5038712,,3.0
447,,,,40483.359707118,,,,,,,,,,1139266.0,,,,,1736135241.9275758,,2.0
448,,,,40484.10406624,,,,,,,,,,1139547.0,,,,,1736135242.6719298,,3.0
449,,,,40489.067569781,,,,,,,,,,1141753.0,,,,,1736135247.63544,,3.0
450,,,,40489.611000596,,,,,,,,,,1141995.0,,,,,1736135248.1788661,,4.0
451,,,,40499.000165202,,,,,,,,,,1145983.0,,,,,1736135257.5680294,,3.0
452,,,,40502.303988712,,,,,,,,,,1147447.0,,,,,1736135260.871854,,3.0
453,,,,40502.559651378,,,,,,,,,,1147557.0,,,,,1736135261.1275208,,3.0
454,,,,40530.459803566,,,,,,,,,,1159731.0,,,,,1736135289.02767,,3.0
455,,,,40531.095381925,,,,,,,,,,1159959.0,,,,,1736135289.6632464,,2.0
456,,,,40532.379563623,,,,,,,,,,1160516.0,,,,,1736135290.9474258,,3.0
457,,,,40533.821474637,,,,,,,,,,1161082.0,,,,,1736135292.389357,,2.0
458,,,,40541.563968953,,,,,,,,,,1164429.0,,,,,1736135300.1318393,,2.0
459,,,,40570.841435998,,,,,,,,,,1177008.0,,,,,1736135329.40931,,2.0
460,,,,40572.648064699,,,,,,,,,,1177832.0,,,,,1736135331.2159314,,3.0
461,,,,40604.481938723,,,,,,,,,,1191646.0,,,,,1736135363.0498016,,3.0
462,,,,40605.311194573,,,,,,,,,,1192031.0,,,,,1736135363.879064,,2.0
463,,,,40605.720747679,,,,,,,,,,1192217.0,,,,,1736135364.2886164,,2.0
464,,,,40609.367770576,,,,,,,,,,1193772.0,,,,,1736135367.935643,,2.0
465,,,,40622.172135516,,,,,,,,,,1199264.0,,,,,1736135380.7399971,,4.0
466,,,,40622.284503199,,,,,,,,,,1199294.0,,,,,1736135380.8175669,,3.0
467,,,,40627.791987548,,,,,,,,,,1201661.0,,,,,1736135386.3598473,,3.0
468,,,,40631.053029046,,,,,,,,,,1203122.0,,,,,1736135389.620895,,2.0
469,,,,40633.782199192,,,,,,,,,,1204293.0,,,,,1736135392.3500555,,3.0
470,,,,40649.180571621,,,,,,,,,,1210883.0,,,,,1736135407.7484326,,4.0
471,,,,40653.665832191,,,,,,,,,,1212745.0,,,,,1736135412.2336893,,3.0
472,,,,40659.5566406,,,,,,,,,,1215228.0,,,,,1736135418.124508,,2.0
473,,,,40660.068200662,,,,,,,,,,1215445.0,,,,,1736135418.6360686,,2.0
474,,,,40664.448441243,,,,,,,,,,1217335.0,,,,,1736135423.0163047,,3.0
475,,,,40664.962442462,,,,,,,,,,1217562.0,,,,,1736135423.5303013,,3.0
476,,,,40671.809341383,,,,,,,,,,1220571.0,,,,,1736135430.3771975,,2.0
477,,,,40674.979323718,,,,,,,,,,1221857.0,,,,,1736135433.5471885,,3.0
478,,,,40675.564487715,,,,,,,,,,1222121.0,,,,,1736135434.1323512,,4.0
479,,,,40677.738043418,,,,,,,,,,1223203.0,,,,,1736135436.3059125,,2.0
480,,,,40691.273766108,,,,,,,,,,1229097.0,,,,,1736135449.8416133,,3.0
481,,,,40705.339166978,,,,,,,,,,1234971.0,,,,,1736135463.9070091,,3.0
482,,,,40708.262074564,,,,,,,,,,1236169.0,,,,,1736135466.8299336,,3.0
483,,,,40719.560856069,,,,,,,,,,1241088.0,,,,,1736135478.1287196,,3.0
484,,,,40720.048302002,,,,,,,,,,1241304.0,,,,,1736135478.616165,,3.0
485,,,,40724.638989669,,,,,,,,,,1243391.0,,,,,1736135483.2068586,,2.0
486,,,,40734.964693227,,,,,,,,,,1247766.0,,,,,1736135493.532554,,5.0
487,,,,40744.574825771,,,,,,,,,,1251798.0,,,,,1736135503.1426897,,4.0
488,,,,40760.457388005,,,,,,,,,,1258767.0,,,,,1736135519.025235,,3.0
489,,,,40766.117153639,,,,,,,,,,1261211.0,,,,,1736135524.685009,,3.0
490,,,,40769.996842979,,,,,,,,,,1262968.0,,,,,1736135528.564711,,3.0
491,,,,40770.475448745,,,,,,,,,,1263164.0,,,,,1736135529.043317,,3.0
492,,,,40778.594846039,,,,,,,,,,1266549.0,,,,,1736135537.0055294,,2.0
493,,,,40782.811884025,,,,,,,,,,1268388.0,,,,,1736135541.3797524,,2.0
494,,,,40791.885727579,,,,,,,,,,1272173.0,,,,,1736135550.453593,,2.0
495,,,,40798.605039184,,,,,,,,,,1275152.0,,,,,1736135557.172909,,2.0
496,,,,40802.440164023,,,,,,,,,,1276882.0,,,,,1736135561.0080326,,3.0
497,,,,40806.704960313,,,,,,,,,,1278695.0,,,,,1736135565.2728229,,2.0
498,,,,40819.472850541,,,,,,,,,,1284147.0,,,,,1736135578.0406911,,3.0
499,,,,40819.995826226,,,,,,,,,,1284383.0,,,,,1736135578.5636919,,3.0
