,depth_fre_game_iter_20,Win_Rate/self_play,_runtime,resource/depth_resource_usage,resource/total_resource_usage,loss,depth_fre_game_iter_31,resource/remain_resource_ratio,_timestamp,resource/depth,resource/width,resource/depth_ratio,resource/remain_resource,_step,depth_fre_game_iter_1,depth_fre_game_iter_100,entropy,resource/total_planning_depth,resource/width_ratio,depth_fre_game_iter_10,depth_fre_game_iter_50,Win_Rate/Evaluate,resource/width_resource_usage
406,,,55445.061068819,11664.0,290952.0,,,0.0022222222222222222,1736331473.0605087,81.0,1944.0,0.040088949074249106,648.0,1953727.0,,,,144.0,0.9599076139445203,,,,279288.0
407,,,57963.817039643,10773.0,290547.0,,,0.003611111111111111,1736333991.8165097,81.0,2025.0,0.037078210829191736,1053.0,1961693.0,,,,133.0,0.9629183473987086,,,,279774.0
408,,,58173.179265085,13527.0,290709.0,,,0.0030555555555555557,1736334201.1787348,81.0,1701.0,0.04653090708953941,891.0,1962431.0,,,,167.0,0.9534656530563104,,,,277182.0
409,,,58237.618963969,11259.0,289899.0,,,0.005833333333333334,1736334265.618456,81.0,1944.0,0.03883753018282166,1701.0,1962675.0,,,,139.0,0.9611590203518454,,,,278640.0
410,,,58334.359855314,12798.0,289737.0,,,0.006388888888888889,1736334362.359326,81.0,1701.0,0.04417094064292568,1863.0,1963029.0,,,,158.0,0.9558256079630563,,,,276939.0
411,,,59952.094503133,8424.0,289413.0,,,0.0075,1736335980.093934,81.0,2673.0,0.029107092262295534,2187.0,1969218.0,,,,104.0,0.9708894524798386,,,,280989.0
412,,,61775.278998916,9963.0,290223.0,,,0.004722222222222222,1736337803.2784712,81.0,2268.0,0.03432865648602459,1377.0,1975241.0,,,,123.0,0.9656678978995534,,,,280260.0
413,,,62093.755195142,,,,,,1736338121.7547002,,,,,1989948.0,,1.0,,,,,,,
414,,,62097.725638913,,,,,,1736338125.7251801,,,,,1993272.0,,2.0,,,,,,,
415,,,62103.347586628,,,,,,1736338131.3471217,,,,,1998236.0,,1.0,,,,,,,
416,,,62107.430346236,,,,,,1736338135.4298925,,,,,2001957.0,,3.0,,,,,,,
417,,,62109.04989419,,,,,,1736338137.0494592,,,,,2003254.0,,1.0,,,,,,,
418,,,62115.070816839,,,,,,1736338143.0703568,,,,,2008230.0,,2.0,,,,,,,
419,,,62115.403265464,,,,,,1736338143.4024246,,,,,2008546.0,,3.0,,,,,,,
420,,,62116.93825779,,,,,,1736338144.9377882,,,,,2009938.0,,1.0,,,,,,,
421,,,62122.336737509,,,,,,1736338150.3362567,,,,,2014806.0,,1.0,,,,,,,
422,,,62122.908478522,,,,,,1736338150.9080112,,,,,2015236.0,,1.0,,,,,,,
423,,,62130.192742133,,,,,,1736338158.1922882,,,,,2021595.0,,4.0,,,,,,,
424,,,62132.17350309,,,,,,1736338160.173045,,,,,2023352.0,,2.0,,,,,,,
425,,,62134.720571887,,,,,,1736338162.720097,,,,,2025608.0,,1.0,,,,,,,
426,,,62138.253111513,,,,,,1736338166.2526402,,,,,2028505.0,,1.0,,,,,,,
427,,,62138.839800492,,,,,,1736338166.8393335,,,,,2029001.0,,1.0,,,,,,,
428,,,62139.408651234,,,,,,1736338167.4081864,,,,,2029427.0,,1.0,,,,,,,
429,,,62142.002458363,,,,,,1736338170.0019894,,,,,2031556.0,,1.0,,,,,,,
430,,,62149.858036285,,,,,,1736338177.8575773,,,,,2038554.0,,2.0,,,,,,,
431,,,62153.042453942,,,,,,1736338181.0419972,,,,,2041192.0,,2.0,,,,,,,
432,,,62160.374382529,,,,,,1736338188.373926,,,,,2047488.0,,2.0,,,,,,,
433,,,62161.06235825,11097.0,289332.0,,,0.0077777777777777776,1736338189.0618467,81.0,2106.0,0.03835373082227053,2268.0,2048129.0,,,,137.0,0.9616428129525495,,,,278235.0
434,,,62165.7552064,,,,,,1736338193.7547135,,,,,2052472.0,,1.0,,,,,,,
435,,,62179.63880199,,,,,,1736338207.6383514,,,,,2064715.0,,3.0,,,,,,,
436,,,62183.450910578,,,,,,1736338211.4504516,,,,,2068195.0,,2.0,,,,,,,
437,,,62183.61094617,,,,,,1736338211.6104822,,,,,2068337.0,,1.0,,,,,,,
438,,,62192.710177004,,,,,,1736338220.709705,,,,,2076252.0,,2.0,,,,,,,
439,,,62198.505608241,,,,,,1736338226.5051532,,,,,2081767.0,,2.0,,,,,,,
440,,,62203.355002529,,,,,,1736338231.3545277,,,,,2086054.0,,1.0,,,,,,,
441,,,62203.650465815,,,,,,1736338231.6499991,,,,,2086288.0,,1.0,,,,,,,
442,,,62217.492138774,,,,,,1736338245.491683,,,,,2098612.0,,2.0,,,,,,,
443,,,62226.59501385,,,,,,1736338254.5945532,,,,,2106982.0,,1.0,,,,,,,
444,,,62230.730828002,,,,,,1736338258.7303517,,,,,2110473.0,,1.0,,,,,,,
445,,,62230.966694264,,,,,,1736338258.9662132,,,,,2110672.0,,1.0,,,,,,,
446,,,62243.015683645,,,,,,1736338271.0151942,,,,,2121371.0,,1.0,,,,,,,
447,,,62254.923304758,,,,,,1736338282.922835,,,,,2131586.0,,1.0,,,,,,,
448,,,62259.417084957,,,,,,1736338287.4166303,,,,,2136096.0,,2.0,,,,,,,
449,,,62259.819058851,,,,,,1736338287.81859,,,,,2136573.0,,1.0,,,,,,,
450,,,62262.699393896,,,,,,1736338290.698935,,,,,2139226.0,,2.0,,,,,,,
451,,,62263.889466629,,,,,,1736338291.8890045,,,,,2140294.0,,1.0,,,,,,,
452,,,62264.730787326,,,,,,1736338292.7303343,,,,,2141008.0,,2.0,,,,,,,
453,,,62266.209672649,,,,,,1736338294.2092006,,,,,2142266.0,,1.0,,,,,,,
454,,,62272.191810718,,,,,,1736338300.0405972,,,,,2147193.0,,2.0,,,,,,,
455,,,62274.593242161,,,,,,1736338302.5927851,,,,,2149247.0,,2.0,,,,,,,
456,,,62276.615897739,,,,,,1736338304.6154587,,,,,2151054.0,,1.0,,,,,,,
457,,,62280.089751255,,,,,,1736338308.0893197,,,,,2154010.0,,2.0,,,,,,,
458,,,62295.674165591,,,,,,1736338323.6736968,,,,,2167346.0,,1.0,,,,,,,
459,,,62297.853068476,,,,,,1736338325.8526042,,,,,2169316.0,,2.0,,,,,,,
460,,,62298.08836352,,,,,,1736338326.087901,,,,,2169550.0,,1.0,,,,,,,
461,,,62298.339675453,,,,,,1736338326.3392103,,,,,2169811.0,,1.0,,,,,,,
462,,,62302.147008095,,,,,,1736338330.084941,,,,,2173341.0,,2.0,,,,,,,
463,,,62310.078006301,,,,,,1736338338.0775433,,,,,2181207.0,,1.0,,,,,,,
464,,,62311.482577077,,,,,,1736338339.4821012,,,,,2182368.0,,1.0,,,,,,,
465,,,62331.229328945,,,,,,1736338359.228866,,,,,2199587.0,,2.0,,,,,,,
466,,,62334.721214911,,,,,,1736338362.7207363,,,,,2202774.0,,1.0,,,,,,,
467,,,62343.239058325,,,,,,1736338371.2385848,,,,,2210042.0,,1.0,,,,,,,
468,,,62348.488197678,,,,,,1736338376.487739,,,,,2214888.0,,1.0,,,,,,,
469,,,62351.352244731,,,,,,1736338379.3517766,,,,,2217410.0,,1.0,,,,,,,
470,,,62356.148147678,,,,,,1736338384.1476884,,,,,2221487.0,,1.0,,,,,,,
471,,,62362.30657463,,,,,,1736338390.3061225,,,,,2227246.0,,2.0,,,,,,,
472,,,62371.722372083,,,,,,1736338399.7219071,,,,,2235445.0,,1.0,,,,,,,
473,,,62374.626412384,,,,,,1736338402.6259577,,,,,2237849.0,,2.0,,,,,,,
474,,,62383.989628034,,,,,,1736338411.9891584,,,,,2246443.0,,1.0,,,,,,,
475,,,62386.808227375,,,,,,1736338414.8077362,,,,,2248918.0,,1.0,,,,,,,
476,,,62387.82525757,,,,,,1736338415.8247979,,,,,2249796.0,,2.0,,,,,,,
477,,,62389.242604588,,,,,,1736338417.242152,,,,,2251233.0,,4.0,,,,,,,
478,,,62389.465164089,,,,,,1736338417.464712,,,,,2251478.0,,3.0,,,,,,,
479,,,62391.076321238,,,,,,1736338419.075853,,,,,2252851.0,,1.0,,,,,,,
480,,,62393.963951127,,,,,,1736338421.9634955,,,,,2255354.0,,2.0,,,,,,,
481,,,62394.389621964,,,,,,1736338422.389155,,,,,2255724.0,,1.0,,,,,,,
482,,,62395.595680398,,,,,,1736338423.5952156,,,,,2256681.0,,2.0,,,,,,,
483,,,62397.621636594,,,,,,1736338425.6211696,,,,,2258474.0,,2.0,,,,,,,
484,,,62404.801520943,,,,,,1736338432.8010492,,,,,2266109.0,,2.0,,,,,,,
485,,,62410.848099064,,,,,,1736338438.8476305,,,,,2271387.0,,1.0,,,,,,,
486,,,62417.608805629,,,,,,1736338445.6083438,,,,,2278137.0,,2.0,,,,,,,
487,,,62420.796928004,,,,,,1736338448.796465,,,,,2280761.0,,2.0,,,,,,,
488,,,62429.253956036,,,,,,1736338457.2535067,,,,,2288527.0,,4.0,,,,,,,
489,,,62429.259320887,,,,,,1736338457.2588632,,,,,2288533.0,,4.0,,,,,,,
490,,,62435.147417867,,,,,,1736338463.146951,,,,,2294473.0,,2.0,,,,,,,
491,,,62435.855459202,,,,,,1736338463.854997,,,,,2295093.0,,1.0,,,,,,,
492,,,62438.748558427,,,,,,1736338466.7480898,,,,,2297568.0,,1.0,,,,,,,
493,,,62440.728842589,,,,,,1736338468.728382,,,,,2299190.0,,2.0,,,,,,,
494,,,62452.361764093,,,,,,1736338480.3612852,,,,,2309377.0,,1.0,,,,,,,
495,,,62452.858064835,,,,,,1736338480.8576052,,,,,2309747.0,,1.0,,,,,,,
496,,,62453.711726837,,,,,,1736338481.7112558,,,,,2310526.0,,1.0,,,,,,,
497,,,62476.093420801,,,,,,1736338504.092957,,,,,2330944.0,,1.0,,,,,,,
498,,,62476.747579441,,,,,,1736338504.7471113,,,,,2331505.0,,1.0,,,,,,,
499,,,62478.012259944,,,,,,1736338506.0117948,,,,,2332608.0,,1.0,,,,,,,
